,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,month,basement,renovated,age
238,800000.0,3,3.5,3830,221284,2.0,0,0,2,10,98077,47.7641,-122.023,2920,148539,7,1,0,21
239,472000.0,6,2.5,4410,14034,1.0,0,2,3,9,98003,47.3376,-122.324,2600,13988,5,1,0,49
240,225000.0,3,1.75,1430,8505,1.0,0,0,3,7,98003,47.3173,-122.319,1190,8640,12,0,0,46
241,210000.0,2,1.0,830,6000,1.0,0,0,2,6,98126,47.5308,-122.376,830,4960,10,0,0,74
242,455000.0,2,1.0,1430,5000,1.5,0,0,1,7,98115,47.6727,-122.299,1450,3750,1,0,0,90
243,225000.0,3,1.0,1300,8316,1.0,0,0,3,6,98002,47.3221,-122.216,1260,8316,4,0,0,61
244,480000.0,2,1.0,1030,3060,1.0,0,2,3,7,98103,47.6779,-122.353,1390,3060,8,1,0,96
245,363000.0,3,2.5,2740,11872,2.0,0,0,2,9,98023,47.3076,-122.395,2570,10377,2,0,0,25
246,2400000.0,4,2.5,3650,8354,1.0,1,4,2,9,98074,47.6338,-122.072,3120,18841,9,1,0,14
247,181000.0,2,1.5,720,5120,1.0,0,0,2,6,98106,47.5218,-122.357,1150,2566,2,0,0,61
248,250000.0,4,2.0,2010,7312,1.0,0,0,3,7,98002,47.2785,-122.213,2010,7650,3,0,0,39
249,481000.0,3,1.75,1560,3000,1.0,0,0,3,6,98103,47.6846,-122.345,1390,3000,4,1,0,97
250,260000.0,3,2.0,1810,7209,1.0,0,0,3,7,98032,47.3656,-122.278,1750,7209,9,1,0,36
251,455000.0,4,2.5,3360,7685,2.0,0,0,2,9,98058,47.4369,-122.111,3060,6567,5,0,0,13
252,415000.0,3,2.25,1510,36224,2.0,0,0,2,8,98045,47.4616,-121.711,1730,36224,4,0,0,24
253,349500.0,3,1.0,1400,3538,1.0,0,0,2,7,98118,47.5405,-122.27,1620,6331,4,1,0,62
254,245000.0,3,2.5,1730,7442,2.0,0,0,2,7,98030,47.3507,-122.178,1630,6458,9,0,0,27
255,592500.0,2,2.0,1420,9191,1.5,0,2,4,7,98115,47.6979,-122.32,1420,6816,5,0,0,86
256,385000.0,4,1.75,2360,7620,1.0,0,0,3,7,98106,47.5278,-122.345,1910,7620,10,1,0,59
257,315000.0,3,1.75,1580,11455,1.0,0,0,3,7,98059,47.4756,-122.147,1550,10650,2,1,0,41
258,255000.0,3,1.0,1230,10170,1.0,0,0,2,7,98045,47.4437,-121.772,1380,10098,11,0,0,35
259,693000.0,4,2.5,2460,4425,2.0,0,0,2,8,98052,47.7048,-122.109,2990,5659,8,0,0,8
260,780000.0,3,1.0,1660,4400,1.5,0,0,2,8,98112,47.6362,-122.302,1660,4400,12,1,0,103
261,237000.0,3,1.75,1270,8470,1.0,0,0,3,7,98198,47.4207,-122.29,1600,8470,10,0,0,54
262,525000.0,3,2.25,2100,40510,2.0,0,0,2,10,98074,47.6154,-122.047,2380,33450,12,1,0,35
263,425000.0,2,1.0,770,5040,1.0,0,0,2,5,98144,47.5964,-122.299,1330,2580,4,0,0,85
264,369900.0,1,0.75,760,10079,1.0,1,4,4,5,98070,47.4683,-122.438,1230,14267,10,0,0,78
265,290000.0,4,2.5,1700,7280,2.0,0,0,3,7,98031,47.4045,-122.171,1950,7475,5,0,0,26
266,285000.0,3,1.0,1120,10701,1.0,0,0,2,7,98106,47.5544,-122.358,1130,6350,9,0,0,60
267,415000.0,2,1.0,1070,4500,1.0,0,0,2,7,98115,47.6802,-122.29,1320,4465,8,0,0,77
268,272500.0,3,2.5,2070,9900,1.0,0,0,2,8,98023,47.2988,-122.371,2070,8250,4,1,0,36
270,1370000.0,4,4.75,5310,57346,2.0,0,0,3,11,98077,47.7285,-122.042,4180,47443,10,0,0,25
271,436000.0,2,1.0,1040,7538,1.0,0,0,3,7,98133,47.7107,-122.352,1440,7530,5,0,0,76
272,210000.0,3,1.0,1700,11390,1.0,0,0,3,7,98003,47.3271,-122.323,1350,8164,10,0,0,47
273,236000.0,3,1.0,1300,5898,1.0,0,0,2,7,98178,47.5053,-122.255,1320,7619,9,0,0,53
274,331000.0,3,1.75,1080,1306,1.0,0,0,2,7,98199,47.6601,-122.4,1440,2225,11,1,1,60
275,365000.0,3,2.5,2653,4510,2.0,0,0,2,8,98031,47.4145,-122.166,2653,4927,3,0,0,9
276,450000.0,3,2.0,2290,16258,1.0,0,0,4,8,98058,47.4672,-122.165,1660,10530,1,0,0,55
277,770000.0,4,2.75,3820,26300,2.0,0,0,2,9,98028,47.7618,-122.261,1860,12136,11,1,0,0
278,455000.0,4,2.5,2210,49375,1.0,0,0,2,8,98038,47.3828,-122.071,2670,49385,5,0,0,18
279,405000.0,3,1.75,2390,6000,1.0,0,0,2,6,98118,47.5362,-122.268,2020,6000,5,1,0,107
280,304900.0,4,1.75,2600,11325,1.0,0,0,3,7,98031,47.3954,-122.206,1720,11088,7,1,0,45
281,170000.0,2,1.0,860,5265,1.0,0,0,2,6,98178,47.5048,-122.272,1650,8775,2,0,0,84
282,2050000.0,5,3.0,3830,8480,2.0,0,1,4,9,98122,47.6166,-122.287,3050,7556,5,1,1,110
283,780000.0,4,2.5,3500,7048,2.0,0,0,2,9,98053,47.6811,-122.025,3920,7864,6,0,0,9
284,330000.0,3,3.0,2420,13959,1.0,0,0,3,8,98028,47.7486,-122.23,2570,13300,4,1,0,27
285,370000.0,4,2.5,2720,8666,2.0,0,0,2,9,98030,47.3846,-122.169,2410,8100,9,0,0,22
286,467000.0,5,2.25,2500,13500,1.0,0,0,2,7,98072,47.7564,-122.144,2300,9750,10,1,0,35
287,405000.0,3,1.75,1670,6720,1.0,0,0,2,7,98034,47.7198,-122.193,1670,7320,2,1,0,35
288,675000.0,5,2.25,2900,10300,1.0,0,0,2,8,98006,47.5461,-122.151,2310,10300,7,1,0,29
289,500000.0,2,1.0,1640,14100,1.0,0,0,3,7,98006,47.5712,-122.143,1520,13527,8,1,0,60
290,389999.0,4,2.5,1890,15770,2.0,0,0,3,7,98166,47.4281,-122.343,2410,15256,7,0,0,46
291,630000.0,4,1.75,2950,9025,1.0,0,2,3,8,98034,47.7128,-122.223,2120,9600,2,1,0,40
292,360000.0,4,2.5,2160,9528,2.0,0,0,2,9,98001,47.3341,-122.255,2280,9937,10,0,0,22
293,580000.0,4,3.0,3280,11060,2.0,0,0,2,8,98056,47.5399,-122.181,2320,11004,10,1,0,28
294,550000.0,3,2.0,1970,4166,2.0,0,3,4,8,98126,47.5717,-122.375,2390,4166,7,1,0,85
295,879000.0,4,2.5,3360,22111,2.0,0,0,2,10,98075,47.5951,-122.017,3150,11374,7,0,0,20
296,265000.0,3,2.0,1320,8959,1.0,0,0,2,7,98042,47.3536,-122.144,1740,7316,8,0,0,21
297,446500.0,3,2.5,2650,7286,2.0,0,0,2,8,98059,47.5084,-122.154,2400,7220,3,0,0,25
298,404000.0,3,1.5,2030,8880,1.0,0,0,2,7,98108,47.5586,-122.311,2140,5592,6,1,0,51
299,267500.0,3,1.75,1590,11914,1.0,0,2,2,7,98188,47.4427,-122.274,1630,9052,5,1,0,57
301,335000.0,3,2.5,2440,7632,2.0,0,0,2,8,98003,47.3494,-122.301,2510,7903,8,0,0,16
302,576000.0,3,2.5,1940,9000,1.0,0,0,3,7,98117,47.6933,-122.393,2190,7310,6,1,0,66
303,208633.0,3,2.5,2040,3810,2.0,0,0,2,8,98038,47.3537,-122.0,2370,4590,4,0,0,9
304,315000.0,3,2.25,2200,8750,1.0,0,0,3,7,98166,47.476000000000006,-122.337,1460,10139,1,1,0,51
305,725000.0,3,1.75,1920,3300,1.0,0,0,3,8,98112,47.6239,-122.298,1740,4000,2,1,0,102
306,550000.0,4,2.75,1800,7750,1.0,0,0,3,8,98177,47.7776,-122.384,1800,8275,4,1,0,50
307,610750.0,4,2.25,2180,7297,2.0,0,0,2,8,98074,47.6459,-122.058,2250,9781,6,0,0,30
308,550700.0,2,1.0,1010,5000,1.5,0,0,3,6,98105,47.6692,-122.297,1460,5000,2,0,0,107
309,665000.0,4,2.75,3320,10574,2.0,0,0,4,8,98056,47.5376,-122.18,2720,8330,1,0,0,55
310,834000.0,4,2.5,2370,4000,1.5,0,2,4,8,98144,47.601000000000006,-122.294,2440,5750,2,1,0,87
311,201000.0,5,1.75,1660,78408,1.5,0,0,2,6,98065,47.529,-121.837,1660,78408,10,0,0,99
312,2380000.0,5,2.5,3650,9050,2.0,0,4,4,10,98119,47.6345,-122.367,2880,5400,5,1,0,93
313,1380000.0,4,3.25,4290,12103,1.0,0,3,2,11,98006,47.5503,-122.102,3860,11244,6,1,0,17
314,1400000.0,4,3.25,4290,12103,1.0,0,3,2,11,98006,47.5503,-122.102,3860,11244,12,1,0,17
315,305000.0,4,2.25,1950,7700,1.0,0,0,2,8,98058,47.4441,-122.125,2150,7350,11,1,0,35
316,487000.0,3,2.0,2590,14052,1.0,0,0,4,8,98133,47.7357,-122.333,1570,8162,4,1,0,67
317,390000.0,3,2.5,1930,64904,1.0,0,0,3,8,98042,47.346,-122.157,2350,57500,5,0,0,27
318,548000.0,2,1.0,1470,3864,1.0,0,0,3,7,98103,47.6638,-122.345,1570,3864,7,1,0,98
319,268750.0,4,1.0,800,8775,1.0,0,0,2,6,98166,47.48,-122.336,1310,8775,11,0,0,71
320,819900.0,5,2.75,3150,7119,2.0,0,0,2,9,98052,47.6759,-122.151,1560,8384,5,0,0,1
321,520000.0,3,2.25,2030,16200,2.0,0,0,2,8,98027,47.5162,-122.057,2660,17958,10,0,0,30
322,230000.0,3,2.0,1450,11204,1.0,0,0,2,7,98001,47.2639,-122.252,1520,9518,7,0,0,11
323,240000.0,3,1.75,1510,10248,1.0,0,0,2,7,98023,47.2929,-122.371,1510,9753,2,0,0,46
324,232000.0,2,1.0,1240,12092,1.0,0,0,2,6,98146,47.4957,-122.352,1820,7460,9,1,1,92
325,240500.0,2,1.0,1240,12092,1.0,0,0,2,6,98146,47.4957,-122.352,1820,7460,3,1,1,93
326,274975.0,3,2.5,3030,45004,2.0,0,0,2,9,98077,47.7721,-122.093,3080,35781,10,0,0,27
327,740000.0,4,2.0,2050,4400,1.5,0,0,3,9,98102,47.644,-122.319,2320,5500,9,0,0,92
328,186375.0,3,1.0,1000,7636,1.0,0,0,1,7,98166,47.472,-122.344,1150,7600,4,0,0,63
329,790000.0,3,2.25,2370,10289,1.0,0,0,3,9,98005,47.592,-122.166,2500,10004,7,1,0,37
330,880000.0,4,3.5,2800,6750,2.0,0,0,2,9,98105,47.669,-122.275,2370,6120,9,1,1,63
331,279000.0,6,1.75,2240,11180,2.0,0,0,3,7,98198,47.42,-122.323,1590,7955,4,0,0,60
332,295000.0,3,2.0,1810,10530,1.0,0,2,2,8,98022,47.1913,-122.012,1910,10450,7,0,0,23
333,640000.0,2,1.0,1070,5000,1.0,0,0,2,7,98103,47.6666,-122.331,1710,5000,4,0,0,91
334,940000.0,4,2.0,2490,9525,2.0,0,0,4,9,98040,47.5639,-122.217,2770,9525,7,0,0,46
335,260000.0,4,2.5,1960,5238,2.0,0,0,2,7,98038,47.3483,-122.052,1800,5894,10,0,0,11
336,559900.0,3,2.75,2930,5569,1.0,0,0,2,9,98072,47.7648,-122.164,2580,11045,6,1,0,10
337,791500.0,4,2.0,1510,3500,1.5,0,0,4,7,98103,47.6794,-122.357,1820,3750,7,0,0,103
338,265000.0,3,1.75,1420,8250,1.0,0,0,2,7,98133,47.7535,-122.354,1740,8000,8,0,0,60
339,245000.0,3,1.75,1740,11547,1.0,0,0,2,7,98178,47.4945,-122.22,880,78408,5,0,0,61
340,485000.0,4,1.75,2560,43995,2.0,0,0,3,7,98052,47.6945,-122.093,2560,14764,4,0,0,53
341,684000.0,4,3.5,3040,8414,2.0,0,0,2,9,98059,47.5222,-122.157,3470,8066,11,1,0,4
342,425000.0,3,1.75,2500,6840,1.0,0,0,2,8,98125,47.7222,-122.32,1580,8691,9,1,0,57
343,309600.0,4,1.75,1275,20000,1.0,0,0,3,6,98070,47.3796,-122.49,1660,20000,10,0,0,23
344,552250.0,4,2.5,2580,5823,2.0,0,0,2,8,98065,47.5374,-121.875,2380,5823,7,0,0,12
345,165000.0,4,1.0,1000,7134,1.0,0,0,2,6,98178,47.4897,-122.24,1020,7138,7,0,0,71
346,239900.0,4,1.0,1000,7134,1.0,0,0,2,6,98178,47.4897,-122.24,1020,7138,12,0,0,71
347,320000.0,2,1.0,1070,32633,1.0,0,0,3,6,98059,47.4716,-122.078,1360,32156,12,0,0,84
348,206600.0,3,2.0,1390,13464,1.0,0,0,3,7,98030,47.3581,-122.173,1720,12080,10,0,0,27
349,387000.0,4,1.75,2500,7690,1.0,0,0,2,7,98155,47.7713,-122.307,2040,8646,4,1,0,42
350,299000.0,1,0.75,560,12120,1.0,0,0,2,4,98014,47.675,-121.854,1300,19207,6,0,0,47
351,855000.0,4,2.75,2270,10460,2.0,0,0,2,9,98040,47.5603,-122.222,2610,10180,9,0,0,49
352,315000.0,3,1.0,1900,14400,1.0,0,0,3,7,98166,47.4147,-122.337,1940,14400,1,1,0,61
353,437500.0,2,1.0,990,3120,1.0,0,2,4,7,98103,47.68,-122.353,1930,3120,12,1,0,107
354,252000.0,4,1.5,1550,19800,1.0,0,0,3,7,98001,47.3117,-122.27,1640,22654,3,1,0,46
355,375000.0,4,1.75,2200,7475,1.0,0,0,4,7,98118,47.543,-122.28,1600,5766,6,1,0,59
356,300000.0,4,2.5,1910,4862,2.0,0,0,2,7,98038,47.3607,-122.034,2010,5091,8,0,0,9
357,420000.0,4,1.0,1750,9600,1.5,0,0,3,7,98006,47.5759,-122.137,1750,10530,10,0,0,60
358,900000.0,3,1.0,1330,77972,1.0,0,0,2,7,98033,47.6891,-122.159,1340,17689,5,0,1,86
359,679900.0,3,2.5,2440,5750,2.0,0,2,2,9,98116,47.565,-122.381,1520,5750,8,1,0,14
360,463000.0,3,2.5,1640,29970,2.0,0,0,2,7,98053,47.6359,-121.974,1580,28399,6,0,0,22
361,380000.0,5,2.5,2760,11340,2.0,0,0,3,9,98059,47.4769,-122.141,2470,11340,8,0,0,36
362,329500.0,4,2.5,1820,7912,2.0,0,0,2,7,98038,47.3845,-122.029,1820,8168,12,0,0,20
363,604950.0,3,2.5,2110,5608,1.0,0,0,2,8,98033,47.6743,-122.184,2040,9363,8,1,0,1
364,795000.0,5,2.5,3040,9570,1.0,0,2,3,8,98006,47.5651,-122.164,2920,8800,9,1,0,48
365,465000.0,3,2.0,1840,40438,2.0,0,0,2,7,98045,47.4853,-121.709,1380,44049,1,0,0,21
366,673000.0,4,2.5,2990,10400,2.0,0,0,2,9,98166,47.4508,-122.359,2140,17449,3,0,0,13
367,810000.0,4,2.5,3520,15420,2.0,0,0,2,10,98074,47.6375,-122.016,3400,21455,10,0,0,23
368,785000.0,4,2.75,2440,69415,1.0,0,0,3,8,98075,47.5944,-122.042,2770,24361,4,1,0,26
369,338000.0,4,3.0,2090,7500,1.0,0,0,2,7,98056,47.4888,-122.182,1810,7650,11,1,0,28
370,280000.0,3,2.25,1430,7222,2.0,0,0,2,7,98056,47.5112,-122.19,1430,7220,12,0,0,21
371,315000.0,4,2.25,2180,10754,1.0,0,0,4,7,98133,47.7711,-122.341,1810,6929,10,1,0,60
372,530000.0,4,2.25,2180,10754,1.0,0,0,4,7,98133,47.7711,-122.341,1810,6929,3,1,0,61
373,380000.0,5,3.0,3450,9914,2.0,0,0,2,9,98023,47.2813,-122.345,2860,9721,12,0,0,10
374,297000.0,3,2.25,1450,7562,2.0,0,0,2,7,98056,47.5038,-122.189,1650,7625,8,0,0,20
375,730000.0,4,2.5,3230,7331,2.0,0,0,2,10,98075,47.5823,-121.97,3480,7447,5,0,0,10
376,450000.0,3,1.75,1640,13500,1.0,0,0,2,7,98125,47.7164,-122.304,1770,12600,6,1,0,74
377,275000.0,3,3.0,1590,7750,1.0,0,0,2,7,98038,47.3624,-122.045,1680,7500,10,1,0,17
378,595000.0,4,2.0,2020,2849,2.0,0,0,2,7,98115,47.6831,-122.329,1910,3120,4,0,0,55
379,435000.0,3,1.5,1300,3348,1.5,0,0,2,7,98144,47.592,-122.307,1590,2577,4,0,1,111
380,270000.0,2,1.5,1380,209959,1.0,0,0,0,6,98011,47.7461,-122.195,3130,19868,9,0,0,60
381,950000.0,3,3.0,4040,14338,2.0,0,0,2,10,98077,47.7268,-122.06,3360,14142,8,1,0,28
382,389000.0,4,2.25,2130,5337,2.0,0,0,2,7,98019,47.7237,-121.959,2300,6930,3,0,0,14
383,560000.0,4,2.25,2550,7800,1.0,0,0,2,8,98052,47.6283,-122.095,2420,8050,1,1,0,47
384,1350000.0,5,3.5,4800,14984,2.0,0,2,2,11,98006,47.5543,-122.148,4050,19009,7,0,0,16
385,799000.0,4,2.25,2510,11585,2.0,0,0,3,8,98040,47.5483,-122.226,2450,9691,11,0,0,45
386,365500.0,3,2.0,1410,9600,1.0,0,0,3,7,98072,47.7591,-122.146,1410,9600,6,0,0,31
387,252350.0,3,2.0,1650,7352,1.0,0,0,2,7,98058,47.4612,-122.169,1710,7350,5,1,0,35
388,403950.0,4,2.5,2120,13780,2.0,0,0,2,8,98146,47.4987,-122.365,1880,12000,9,0,0,21
389,385000.0,4,1.5,2040,10726,1.0,0,0,2,7,98177,47.772,-122.358,1610,10020,8,1,0,60
390,345000.0,4,1.0,1550,7620,1.5,0,0,2,7,98106,47.5287,-122.35,1450,7620,12,0,0,57
391,490000.0,3,2.75,1980,3128,2.0,0,0,3,9,98008,47.6109,-122.114,1950,2856,9,0,0,35
392,330000.0,3,2.5,1600,26977,2.0,0,0,2,8,98019,47.7736,-121.901,1790,27743,6,0,0,9
393,927000.0,4,2.75,3300,12090,2.0,0,0,2,8,98004,47.6294,-122.218,3180,12239,5,0,0,61
394,1120000.0,4,2.5,3840,16619,2.0,0,1,3,10,98040,47.5634,-122.213,3600,16553,7,0,0,31
395,330000.0,2,1.0,1220,10000,1.0,0,0,4,7,98028,47.7405,-122.241,2000,9600,4,0,0,65
396,530000.0,5,2.25,2720,8800,1.0,0,0,3,7,98008,47.5976,-122.118,2110,8800,3,1,0,57
397,365000.0,4,2.0,1940,25600,1.0,0,0,0,8,98006,47.5722,-122.129,2000,10071,6,0,0,52
398,378750.0,3,2.5,2160,3000,1.5,0,0,2,7,98118,47.5644,-122.289,1060,3500,6,1,1,105
399,269900.0,4,1.75,1530,8750,1.5,0,0,3,7,98058,47.4556,-122.157,1390,8750,6,0,0,46
400,557000.0,3,3.5,1710,2096,2.0,0,0,2,8,98122,47.6055,-122.305,1630,1543,3,1,0,7
401,360000.0,4,1.75,3730,16980,1.0,0,0,3,7,98022,47.1775,-122.022,1880,16963,8,1,0,40
402,352000.0,2,1.0,940,5000,1.0,0,0,3,7,98117,47.6879,-122.385,1560,4500,4,0,0,78
403,437000.0,3,2.5,1750,22357,2.0,0,0,2,8,98045,47.4807,-121.779,2430,22357,2,0,0,21
404,322500.0,4,2.5,1820,6753,2.0,0,0,2,7,98038,47.3845,-122.032,1820,7107,6,0,0,20
405,650000.0,3,3.25,1510,2000,2.0,0,0,2,9,98116,47.5815,-122.402,1510,1352,9,1,0,13
406,450000.0,3,2.0,1290,1213,3.0,0,0,2,8,98103,47.6609,-122.344,1290,3235,8,0,0,13
407,278500.0,3,2.0,1570,5250,1.0,0,0,2,7,98092,47.3163,-122.188,1570,5250,4,0,0,17
408,364950.0,4,2.5,1930,6957,2.0,0,0,2,8,98055,47.4309,-122.191,2090,6996,4,0,0,20
409,840000.0,4,3.5,2840,40139,1.0,0,4,3,10,98038,47.401,-122.026,3180,36852,9,0,0,28
410,268000.0,3,2.5,1550,8134,2.0,0,0,2,7,98031,47.404,-122.191,1550,8134,3,0,0,24
411,517534.0,2,1.0,833,143947,1.0,0,0,2,5,98070,47.3889,-122.482,1380,143947,7,0,0,8
412,632925.0,3,2.5,2990,32239,2.0,0,0,3,8,98077,47.7718,-122.095,2990,36497,11,0,0,36
413,577500.0,3,2.5,2000,7251,2.0,0,0,2,9,98034,47.7067,-122.2,2450,8118,7,0,0,19
414,339000.0,4,1.5,2390,7480,1.5,0,2,2,7,98178,47.504,-122.227,2850,6867,2,0,0,95
415,570000.0,3,1.75,2910,37461,1.0,0,0,3,7,98052,47.7015,-122.164,2520,18295,9,1,0,47
416,563500.0,4,1.75,2085,174240,1.0,0,0,2,7,98024,47.5753,-121.95,2690,174240,6,1,0,50
417,423000.0,4,2.25,2200,9351,1.0,0,0,4,7,98133,47.7448,-122.333,1910,8660,1,1,0,53
418,355000.0,3,2.25,1860,5028,2.0,0,0,2,8,98019,47.7318,-121.982,2320,5465,12,0,0,2
419,1550000.0,5,4.25,6070,171626,2.0,0,0,2,12,98024,47.5954,-121.95,4680,211267,7,0,0,15
420,482000.0,2,1.0,950,3960,1.0,0,0,2,7,98103,47.6885,-122.337,1320,4050,12,0,0,73
421,625000.0,3,1.75,1600,9135,1.0,0,0,4,7,98006,47.5724,-122.179,1580,9800,7,0,0,59
422,538000.0,3,2.5,2250,11632,2.0,0,0,2,8,98056,47.5272,-122.169,2360,11632,12,0,0,26
423,380000.0,3,2.5,2280,10255,2.0,0,0,3,8,98058,47.4334,-122.161,2310,10094,1,0,0,30
424,375000.0,2,1.0,940,5120,1.0,0,0,2,7,98122,47.6073,-122.308,1300,5120,7,0,0,105
425,245000.0,3,2.5,1530,8500,1.0,0,0,4,7,98038,47.3592,-122.046,1850,8140,4,1,0,19
426,310000.0,5,1.75,2190,27260,1.0,0,0,3,7,98166,47.4546,-122.337,1620,39480,11,0,0,67
427,1300000.0,3,2.0,2350,15021,1.0,0,0,3,8,98004,47.6408,-122.219,3530,15715,2,1,0,39
428,397000.0,4,2.0,1440,7680,1.0,0,0,2,7,98034,47.7245,-122.2,1460,9660,5,1,0,43
429,365000.0,3,2.5,2200,4052,2.0,0,0,2,8,98058,47.4362,-122.178,2310,5082,5,0,0,10
430,328500.0,4,3.0,2290,8250,2.0,0,0,2,9,98042,47.3739,-122.156,2290,8250,10,0,0,24
431,988000.0,4,3.0,4040,19700,2.0,0,0,2,11,98052,47.7205,-122.127,3930,21887,9,0,0,27
432,1000000.0,4,2.5,2610,3277,1.5,0,0,4,8,98103,47.6636,-122.33,1810,3277,7,1,0,92
433,237000.0,3,2.5,1490,2138,2.0,0,0,2,7,98055,47.4324,-122.197,1490,2094,9,0,0,9
434,525000.0,4,2.5,2450,5280,2.0,0,0,2,8,98011,47.7734,-122.224,2300,4674,9,0,0,11
435,749000.0,4,2.5,1710,9627,1.0,0,0,2,9,98006,47.559,-122.164,2140,9131,9,1,1,38
436,722500.0,5,2.5,4870,11800,2.0,0,0,2,10,98074,47.633,-122.041,3180,11398,8,1,0,31
437,843000.0,3,2.5,3130,8750,2.0,0,0,2,10,98052,47.6954,-122.103,2860,9003,3,0,0,24
438,438000.0,2,2.0,1270,1372,3.0,0,0,2,8,98115,47.6776,-122.318,1610,3090,7,0,0,14
439,578000.0,3,1.75,2120,10875,1.0,0,2,2,8,98146,47.504,-122.382,2460,11760,9,1,0,37
440,227950.0,3,1.5,1670,8230,1.0,0,0,4,7,98001,47.2613,-122.255,2077,4910,9,0,0,60
441,196000.0,3,2.25,2070,11576,2.0,0,0,2,7,98001,47.3417,-122.271,1890,7519,7,0,0,40
442,641000.0,2,1.0,1420,5332,1.0,0,0,2,8,98105,47.6694,-122.275,2400,5406,7,1,0,61
443,350000.0,3,1.5,1250,219978,1.0,0,0,3,6,98038,47.4056,-121.955,1930,210394,4,0,0,35
444,205000.0,3,1.0,940,7980,1.0,0,0,3,7,98032,47.3838,-122.289,1150,8050,8,0,0,54
445,400000.0,3,1.75,1920,9102,1.0,0,0,2,7,98072,47.7487,-122.082,1920,9760,12,0,0,46
446,1030000.0,3,2.5,3545,9816,1.0,0,0,2,10,98027,47.5534,-122.078,3630,7704,11,1,0,9
447,505000.0,3,2.0,1260,5460,1.0,0,0,2,7,98034,47.7355,-122.18,1510,5460,3,0,0,43
448,475000.0,5,2.5,2340,7200,1.0,0,0,2,7,98034,47.7206,-122.211,1930,7221,10,1,0,39
449,520000.0,3,2.25,2590,9263,1.0,0,0,4,8,98028,47.7691,-122.262,2580,9450,11,1,0,37
450,1450000.0,3,4.5,3970,24920,2.0,0,2,2,10,98034,47.7183,-122.258,2610,13838,5,1,0,38
451,333500.0,3,1.75,1220,9732,1.0,0,0,2,7,98011,47.7736,-122.214,1630,10007,12,0,0,49
452,232000.0,3,1.0,1400,10403,1.0,0,0,3,6,98038,47.362,-122.029,1230,10209,2,0,0,39
453,691100.0,3,2.75,2360,16117,1.0,0,0,3,8,98006,47.5698,-122.121,2120,16117,4,1,0,32
454,811000.0,3,1.75,1870,9897,1.0,0,0,3,8,98040,47.5505,-122.221,1900,10005,10,0,0,54
455,551000.0,3,2.5,2830,5802,2.0,0,0,2,9,98028,47.7605,-122.234,2500,5788,5,0,0,13
456,496500.0,3,2.5,2260,3640,2.0,0,0,2,8,98072,47.7356,-122.157,2350,3710,1,0,0,21
457,705000.0,3,3.0,1970,20978,2.0,1,3,3,9,98070,47.3844,-122.438,2280,75396,11,1,0,34
458,578000.0,4,2.5,3140,9225,1.0,0,2,4,9,98055,47.4904,-122.226,2460,9600,6,1,0,48
459,255000.0,3,1.75,1240,8659,1.0,0,0,4,7,98042,47.3663,-122.089,1490,8223,1,0,0,29
460,1050000.0,4,3.5,3450,7832,2.0,0,0,2,10,98006,47.5637,-122.123,3220,8567,6,0,0,7
461,348000.0,3,2.25,2570,8491,2.0,0,0,3,8,98042,47.3759,-122.125,2400,8049,3,0,0,26
462,230000.0,3,2.0,1510,3413,2.0,0,0,2,7,98031,47.3912,-122.167,1570,3777,11,0,0,29
463,359500.0,4,2.25,2390,11250,2.0,0,0,2,9,98023,47.3305,-122.371,2480,11250,12,0,0,26
464,330000.0,3,1.0,980,7000,1.0,0,0,2,6,98133,47.7617,-122.357,1220,7000,11,0,0,61
466,465000.0,3,1.75,1480,6360,1.0,0,0,2,7,98133,47.7311,-122.353,1480,6360,12,0,0,60
467,325000.0,4,2.5,1850,7324,2.0,0,0,2,8,98042,47.3701,-122.107,2100,7329,10,0,0,17
468,340500.0,3,2.0,2270,28025,1.0,0,0,3,7,98168,47.4857,-122.318,1770,14833,1,1,0,68
469,342500.0,3,2.5,1810,5192,2.0,0,0,2,8,98038,47.3724,-122.042,1810,6200,1,0,0,22
470,290900.0,2,2.0,1610,17600,2.0,0,0,2,6,98178,47.4855,-122.266,1310,12950,6,0,1,84
471,868700.0,3,4.25,3840,6161,2.0,0,0,2,10,98074,47.6336,-122.064,3230,7709,2,0,0,15
472,1200000.0,4,2.75,4110,8400,2.0,0,1,2,9,98125,47.717,-122.281,2820,8400,11,1,0,86
473,1150000.0,4,3.25,4190,10259,2.0,0,0,2,11,98074,47.6332,-122.066,4300,11919,10,1,0,14
474,859900.0,4,2.75,3390,6298,2.0,0,0,2,9,98074,47.5906,-122.062,3390,7111,8,0,0,3
475,520000.0,4,2.25,1890,3006,2.0,0,0,2,7,98029,47.5461,-121.998,1580,3000,8,0,0,11
476,460000.0,3,2.5,1610,2527,2.0,0,2,2,9,98118,47.5674,-122.29,1610,4173,7,1,0,9
477,438924.0,3,1.5,1050,4590,1.0,0,0,2,7,98115,47.6943,-122.29,1770,5400,9,1,0,65
478,315000.0,2,1.0,630,6550,1.0,0,0,2,5,98126,47.5486,-122.38,1420,6550,4,0,0,97
479,590000.0,4,2.75,2910,10650,1.0,0,2,2,8,98033,47.6658,-122.188,2920,10988,7,1,0,39
480,378500.0,4,1.75,1700,8640,1.0,0,0,2,7,98006,47.5772,-122.153,1620,9000,11,1,0,59
